Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
1217,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1218,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1219,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1220,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1221,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1222,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1223,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1224,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1225,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1226,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1227,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1228,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1229,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1230,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1231,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1232,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1233,1534,0,1,0,1,1,1,1,1,1,1,1,0,1189,0,1,0,0,1,0,1,0,0,1,0,1
1234,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1235,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1236,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1237,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1238,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1239,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1240,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1241,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1242,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1243,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1244,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1245,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1246,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1247,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1248,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1249,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1250,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1251,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1252,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1253,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1254,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1255,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1256,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1257,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1258,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1259,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1260,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1261,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1262,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1263,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1264,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1265,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1266,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1267,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1268,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1269,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1270,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1271,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1272,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1273,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1274,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1275,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1276,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1277,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1278,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1279,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1280,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1281,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1282,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1283,1499,0,1,0,1,1,1,0,1,1,0,1,1,1133,0,1,0,0,0,1,1,0,1,1,0,1
1284,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1285,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1286,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1287,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1288,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1289,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1290,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1291,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1292,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1293,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1294,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1295,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1296,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1297,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1298,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1299,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1300,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1301,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1302,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1303,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1304,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1305,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1306,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1307,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1308,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1309,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1310,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1311,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1312,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1313,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1314,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1315,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1316,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1317,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1318,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1319,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1320,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1321,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1322,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1323,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1324,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1325,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1326,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1327,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1328,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1329,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1330,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1331,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1332,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1333,1456,0,1,0,1,1,0,1,1,0,0,0,0,1080,0,1,0,0,0,0,1,1,1,0,0,0
1334,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1335,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1336,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1337,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1338,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1339,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1340,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1341,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1342,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1343,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1344,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1345,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1346,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1347,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1348,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1349,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1350,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1351,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1352,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1353,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1354,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1355,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1356,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1357,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1358,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1359,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1360,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1361,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1362,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1363,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1364,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1365,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1366,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1367,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1368,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1369,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1370,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1371,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1372,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1373,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1374,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1375,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1376,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1377,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1378,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1379,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1380,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1381,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1382,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1383,1408,0,1,0,1,1,0,0,0,0,0,0,0,1029,0,1,0,0,0,0,0,0,0,1,0,1
1384,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1385,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1386,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1387,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1388,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1389,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1390,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1391,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1392,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1393,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1394,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1395,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1396,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1397,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1398,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1399,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1400,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1401,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1402,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1403,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1404,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1405,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1406,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1407,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1408,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1409,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1410,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1411,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1412,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1413,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1414,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1415,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1416,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1417,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1418,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1419,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1420,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1421,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1422,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1423,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1424,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1425,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1426,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1427,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1428,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1429,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1430,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1431,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1432,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1433,1354,0,1,0,1,0,1,0,0,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
1434,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1435,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1436,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1437,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1438,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1439,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1440,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1441,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1442,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1443,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1444,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1445,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1446,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1447,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1448,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1449,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1450,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1451,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1452,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1453,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1454,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1455,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1456,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1457,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1458,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1459,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
1460,1299,0,1,0,1,0,0,0,1,0,0,1,1,943,0,0,1,1,1,0,1,0,1,1,1,1
