Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0],
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
2389, 1391, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
2390, 1339, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
2391, 1283, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
2392, 1224, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
2393, 1168, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 905, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1,
2394, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2395, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
2396, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
2397, 973, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
2398, 940, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
2399, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2400, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
2401, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0,
2402, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1,
2403, 880, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
2404, 893, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1071, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1,
2405, 913, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1124, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0,
2406, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1181, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1,
2407, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1238, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0,
2408, 1018, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1294, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0,
2409, 1065, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1348, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0,
2410, 1116, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1398, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0,
2411, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1,
2412, 1231, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1,
2413, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
2414, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
2415, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
2416, 1446, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
2417, 1490, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
2418, 1527, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
2419, 1557, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
2420, 1579, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
2421, 1592, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1484, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0,
2422, 1597, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
2423, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1,
2424, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1,
2425, 1553, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1292, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0,
2426, 1523, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
2427, 1486, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0,
2428, 1442, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0,
2429, 1392, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
2430, 1339, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
2431, 1283, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1,
2432, 1225, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 937, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1,
2433, 1170, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
2434, 1115, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2435, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
2436, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
2437, 972, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
2438, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
2439, 909, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2440, 888, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 902, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0,
2441, 878, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 935, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1,
2442, 873, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
2443, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
2444, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
2445, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1124, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0,
2446, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1179, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1,
2447, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
2448, 1018, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1293, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1,
2449, 1067, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1346, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0,
2450, 1118, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0,
2451, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
2452, 1230, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
2453, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
2454, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
2455, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
2456, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1570, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0,
2457, 1488, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
2458, 1524, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
2459, 1556, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1542, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0,
2460, 1577, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
2461, 1591, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1481, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1,
2462, 1595, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0,
2463, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1394, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0,
2464, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1,
2465, 1551, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1292, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0,
2466, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1234, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0,
2467, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1177, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1,
2468, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0,
2469, 1390, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
2470, 1337, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
2471, 1280, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
2472, 1225, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 937, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1,
2473, 1168, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 905, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1,
2474, 1115, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2475, 1064, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 860, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0,
2476, 1017, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 851, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1,
2477, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 852, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0,
2478, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
2479, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2480, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
2481, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
2482, 873, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
2483, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
2484, 888, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1071, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1,
2485, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1125, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1,
2486, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1181, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1,
2487, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1237, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
2488, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1294, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0,
2489, 1067, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1348, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0,
2490, 1119, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1398, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0,
2491, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1446, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0,
2492, 1232, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1,
2493, 1289, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
2494, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1545, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1,
2495, 1398, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
2496, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
2497, 1488, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
2498, 1523, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
2499, 1555, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1542, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0,
2500, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1515, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1,
2501, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1481, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1,
2502, 1595, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1441, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1,
2503, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1394, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0,
2504, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1,
2505, 1553, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0,
2506, 1521, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1234, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0,
2507, 1484, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0,
2508, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1123, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1,
2509, 1392, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
2510, 1338, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
2511, 1281, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
2512, 1225, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 935, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1,
2513, 1170, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
2514, 1115, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
2515, 1064, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 864, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0,
2516, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 855, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1,
2517, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
2518, 940, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 861, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1,
2519, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 878, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0,
2520, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
2521, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
2522, 871, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
2523, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
2524, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1072, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0,
2525, 914, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1126, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0,
2526, 942, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1180, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0,
2527, 978, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1236, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0,
2528, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1293, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1,
2529, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1347, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
2530, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0,
2531, 1177, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
2532, 1234, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1484, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0,
2533, 1289, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1517, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1,
2534, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
2535, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
2536, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1570, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0,
2537, 1488, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1570, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0,
2538, 1525, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
2539, 1556, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
2540, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1517, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1,
2541, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
2542, 1594, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1442, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0,
2543, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1,
2544, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1,
2545, 1552, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1,
2546, 1521, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
2547, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1179, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1,
