Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
adc_in_i[11:0] =, adc_in_i[11], adc_in_i[10], adc_in_i[9], adc_in_i[8], adc_in_i[7], adc_in_i[6], adc_in_i[5], adc_in_i[4], adc_in_i[3], adc_in_i[2], adc_in_i[1], adc_in_i[0], ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: us, adc_in_v[11:0], adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], adc_in_i[11:0], adc_in_i[11], adc_in_i[10], adc_in_i[9], adc_in_i[8], adc_in_i[7], adc_in_i[6], adc_in_i[5], adc_in_i[4], adc_in_i[3], adc_in_i[2], adc_in_i[1], adc_in_i[0]
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X
6613,1224,0,1,0,0,1,1,0,0,1,0,0,0,1555,0,1,1,0,0,0,0,1,0,0,1,1
6614,1187,0,1,0,0,1,0,1,0,0,0,1,1,1571,0,1,1,0,0,0,1,0,0,0,1,1
6615,1152,0,1,0,0,1,0,0,0,0,0,0,0,1577,0,1,1,0,0,0,1,0,1,0,0,1
6616,1115,0,1,0,0,0,1,0,1,1,0,1,1,1571,0,1,1,0,0,0,1,0,0,0,1,1
6617,1087,0,1,0,0,0,0,1,1,1,1,1,1,1561,0,1,1,0,0,0,0,1,1,0,0,1
6618,1065,0,1,0,0,0,0,1,0,1,0,0,1,1541,0,1,1,0,0,0,0,0,0,1,0,1
6619,1047,0,1,0,0,0,0,0,1,0,1,1,1,1509,0,1,0,1,1,1,1,0,0,1,0,1
6620,1033,0,1,0,0,0,0,0,0,1,0,0,1,1469,0,1,0,1,1,0,1,1,1,1,0,1
6621,1027,0,1,0,0,0,0,0,0,0,0,1,1,1423,0,1,0,1,1,0,0,0,1,1,1,1
6622,1025,0,1,0,0,0,0,0,0,0,0,0,1,1369,0,1,0,1,0,1,0,1,1,0,0,1
6623,1031,0,1,0,0,0,0,0,0,0,1,1,1,1313,0,1,0,1,0,0,1,0,0,0,0,1
6624,1037,0,1,0,0,0,0,0,0,1,1,0,1,1247,0,1,0,0,1,1,0,1,1,1,1,1
6625,1061,0,1,0,0,0,0,1,0,0,1,0,1,1195,0,1,0,0,1,0,1,0,1,0,1,1
6626,1085,0,1,0,0,0,0,1,1,1,1,0,1,1135,0,1,0,0,0,1,1,0,1,1,1,1
6627,1114,0,1,0,0,0,1,0,1,1,0,1,0,1083,0,1,0,0,0,0,1,1,1,0,1,1
6628,1145,0,1,0,0,0,1,1,1,1,0,0,1,1031,0,1,0,0,0,0,0,0,0,1,1,1
6629,1178,0,1,0,0,1,0,0,1,1,0,1,0,983,0,0,1,1,1,1,0,1,0,1,1,1
6630,1212,0,1,0,0,1,0,1,1,1,1,0,0,945,0,0,1,1,1,0,1,1,0,0,0,1
6631,1249,0,1,0,0,1,1,1,0,0,0,0,1,915,0,0,1,1,1,0,0,1,0,0,1,1
6632,1286,0,1,0,1,0,0,0,0,0,1,1,0,897,0,0,1,1,1,0,0,0,0,0,0,1
6633,1321,0,1,0,1,0,0,1,0,1,0,0,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6634,1357,0,1,0,1,0,1,0,0,1,1,0,1,889,0,0,1,1,0,1,1,1,1,0,0,1
6635,1388,0,1,0,1,0,1,1,0,1,1,0,0,901,0,0,1,1,1,0,0,0,0,1,0,1
6636,1412,0,1,0,1,1,0,0,0,0,1,0,0,921,0,0,1,1,1,0,0,1,1,0,0,1
6637,1430,0,1,0,1,1,0,0,1,0,1,1,0,947,0,0,1,1,1,0,1,1,0,0,1,1
6638,1445,0,1,0,1,1,0,1,0,0,1,0,1,989,0,0,1,1,1,1,0,1,1,1,0,1
6639,1454,0,1,0,1,1,0,1,0,1,1,1,0,1033,0,1,0,0,0,0,0,0,1,0,0,1
6640,1458,0,1,0,1,1,0,1,1,0,0,1,0,1087,0,1,0,0,0,0,1,1,1,1,1,1
6641,1453,0,1,0,1,1,0,1,0,1,1,0,1,1143,0,1,0,0,0,1,1,1,0,1,1,1
6642,1443,0,1,0,1,1,0,1,0,0,0,1,1,1201,0,1,0,0,1,0,1,1,0,0,0,1
6643,1421,0,1,0,1,1,0,0,0,1,1,0,1,1255,0,1,0,0,1,1,1,0,0,1,1,1
6644,1402,0,1,0,1,0,1,1,1,1,0,1,0,1319,0,1,0,1,0,0,1,0,0,1,1,1
6645,1378,0,1,0,1,0,1,1,0,0,0,1,0,1377,0,1,0,1,0,1,1,0,0,0,0,1
6646,1345,0,1,0,1,0,1,0,0,0,0,0,1,1427,0,1,0,1,1,0,0,1,0,0,1,1
6647,1313,0,1,0,1,0,0,1,0,0,0,0,1,1475,0,1,0,1,1,1,0,0,0,0,1,1
6648,1273,0,1,0,0,1,1,1,1,1,0,0,1,1511,0,1,0,1,1,1,1,0,0,1,1,1
6649,1211,0,1,0,0,1,0,1,1,1,0,1,1,1515,0,1,0,1,1,1,1,0,1,0,1,1
6650,1199,0,1,0,0,1,0,1,0,1,1,1,1,1563,0,1,1,0,0,0,0,1,1,0,1,1
6651,1164,0,1,0,0,1,0,0,0,1,1,0,0,1575,0,1,1,0,0,0,1,0,0,1,1,1
6652,1129,0,1,0,0,0,1,1,0,1,0,0,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
6653,1097,0,1,0,0,0,1,0,0,1,0,0,1,1565,0,1,1,0,0,0,0,1,1,1,0,1
6654,1073,0,1,0,0,0,0,1,1,0,0,0,1,1547,0,1,1,0,0,0,0,0,1,0,1,1
6655,1054,0,1,0,0,0,0,0,1,1,1,1,0,1521,0,1,0,1,1,1,1,1,0,0,0,1
6656,1037,0,1,0,0,0,0,0,0,1,1,0,1,1481,0,1,0,1,1,1,0,0,1,0,0,1
6657,1030,0,1,0,0,0,0,0,0,0,1,1,0,1441,0,1,0,1,1,0,1,0,0,0,0,1
6658,1027,0,1,0,0,0,0,0,0,0,0,1,1,1389,0,1,0,1,0,1,1,0,1,1,0,1
6659,1030,0,1,0,0,0,0,0,0,0,1,1,0,1335,0,1,0,1,0,0,1,1,0,1,1,1
6660,1034,0,1,0,0,0,0,0,0,1,0,1,0,1269,0,1,0,0,1,1,1,1,0,1,0,1
6661,1056,0,1,0,0,0,0,1,0,0,0,0,0,1217,0,1,0,0,1,1,0,0,0,0,0,1
6662,1074,0,1,0,0,0,0,1,1,0,0,1,0,1155,0,1,0,0,1,0,0,0,0,0,1,1
6663,1101,0,1,0,0,0,1,0,0,1,1,0,1,1099,0,1,0,0,0,1,0,0,1,0,1,1
6664,1132,0,1,0,0,0,1,1,0,1,1,0,0,1047,0,1,0,0,0,0,0,1,0,1,1,1
6665,1165,0,1,0,0,1,0,0,0,1,1,0,1,999,0,0,1,1,1,1,1,0,0,1,1,1
6666,1200,0,1,0,0,1,0,1,1,0,0,0,0,959,0,0,1,1,1,0,1,1,1,1,1,1
6667,1235,0,1,0,0,1,1,0,1,0,0,1,1,925,0,0,1,1,1,0,0,1,1,1,0,1
6668,1270,0,1,0,0,1,1,1,1,0,1,1,0,899,0,0,1,1,1,0,0,0,0,0,1,1
6669,1309,0,1,0,1,0,0,0,1,1,1,0,1,887,0,0,1,1,0,1,1,1,0,1,1,1
6670,1345,0,1,0,1,0,1,0,0,0,0,0,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6671,1377,0,1,0,1,0,1,1,0,0,0,0,1,895,0,0,1,1,0,1,1,1,1,1,1,1
6672,1403,0,1,0,1,0,1,1,1,1,0,1,1,911,0,0,1,1,1,0,0,0,1,1,1,1
6673,1426,0,1,0,1,1,0,0,1,0,0,1,0,939,0,0,1,1,1,0,1,0,1,0,1,1
6674,1442,0,1,0,1,1,0,1,0,0,0,1,0,975,0,0,1,1,1,1,0,0,1,1,1,1
6675,1453,0,1,0,1,1,0,1,0,1,1,0,1,1017,0,0,1,1,1,1,1,1,1,0,0,1
6676,1457,0,1,0,1,1,0,1,1,0,0,0,1,1067,0,1,0,0,0,0,1,0,1,0,1,1
6677,1457,0,1,0,1,1,0,1,1,0,0,0,1,1123,0,1,0,0,0,1,1,0,0,0,1,1
6678,1448,0,1,0,1,1,0,1,0,1,0,0,0,1181,0,1,0,0,1,0,0,1,1,1,0,1
6679,1436,0,1,0,1,1,0,0,1,1,1,0,0,1243,0,1,0,0,1,1,0,1,1,0,1,1
6680,1417,0,1,0,1,1,0,0,0,1,0,0,1,1305,0,1,0,1,0,0,0,1,1,0,0,1
6681,1381,0,1,0,1,0,1,1,0,0,1,0,1,1351,0,1,0,1,0,1,0,0,0,1,1,1
6682,1355,0,1,0,1,0,1,0,0,1,0,1,1,1409,0,1,0,1,1,0,0,0,0,0,0,1
6683,1323,0,1,0,1,0,0,1,0,1,0,1,1,1459,0,1,0,1,1,0,1,1,0,0,1,1
6684,1287,0,1,0,1,0,0,0,0,0,1,1,1,1499,0,1,0,1,1,1,0,1,1,0,1,1
6685,1250,0,1,0,0,1,1,1,0,0,0,1,0,1533,0,1,0,1,1,1,1,1,1,1,0,1
6686,1216,0,1,0,0,1,1,0,0,0,0,0,0,1563,0,1,1,0,0,0,0,1,1,0,1,1
6687,1176,0,1,0,0,1,0,0,1,1,0,0,0,1571,0,1,1,0,0,0,1,0,0,0,1,1
6688,1139,0,1,0,0,0,1,1,1,0,0,1,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
6689,1109,0,1,0,0,0,1,0,1,0,1,0,1,1571,0,1,1,0,0,0,1,0,0,0,1,1
6690,1081,0,1,0,0,0,0,1,1,1,0,0,1,1555,0,1,1,0,0,0,0,1,0,0,1,1
6691,1060,0,1,0,0,0,0,1,0,0,1,0,0,1533,0,1,0,1,1,1,1,1,1,1,0,1
6692,1043,0,1,0,0,0,0,0,1,0,0,1,1,1499,0,1,0,1,1,1,0,1,1,0,1,1
6693,1026,0,1,0,0,0,0,0,0,0,0,1,0,1449,0,1,0,1,1,0,1,0,1,0,0,1
6694,1027,0,1,0,0,0,0,0,0,0,0,1,1,1409,0,1,0,1,1,0,0,0,0,0,0,1
6695,1027,0,1,0,0,0,0,0,0,0,0,1,1,1355,0,1,0,1,0,1,0,0,1,0,1,1
6696,1032,0,1,0,0,0,0,0,0,1,0,0,0,1293,0,1,0,1,0,0,0,0,1,1,0,1
6697,1047,0,1,0,0,0,0,0,1,0,1,1,1,1235,0,1,0,0,1,1,0,1,0,0,1,1
6698,1066,0,1,0,0,0,0,1,0,1,0,1,0,1177,0,1,0,0,1,0,0,1,1,0,0,1
6699,1091,0,1,0,0,0,1,0,0,0,0,1,1,1119,0,1,0,0,0,1,0,1,1,1,1,1
6700,1122,0,1,0,0,0,1,1,0,0,0,1,0,1067,0,1,0,0,0,0,1,0,1,0,1,1
6701,1152,0,1,0,0,1,0,0,0,0,0,0,0,1015,0,0,1,1,1,1,1,1,0,1,1,1
6702,1186,0,1,0,0,1,0,1,0,0,0,1,0,971,0,0,1,1,1,1,0,0,1,0,1,1
6703,1224,0,1,0,0,1,1,0,0,1,0,0,0,937,0,0,1,1,1,0,1,0,1,0,0,1
6704,1264,0,1,0,0,1,1,1,1,0,0,0,0,913,0,0,1,1,1,0,0,1,0,0,0,1
6705,1295,0,1,0,1,0,0,0,0,1,1,1,1,891,0,0,1,1,0,1,1,1,1,0,1,1
6706,1331,0,1,0,1,0,0,1,1,0,0,1,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6707,1366,0,1,0,1,0,1,0,1,0,1,1,0,891,0,0,1,1,0,1,1,1,1,0,1,1
6708,1395,0,1,0,1,0,1,1,1,0,0,1,1,905,0,0,1,1,1,0,0,0,1,0,0,1
6709,1415,0,1,0,1,1,0,0,0,0,1,1,1,923,0,0,1,1,1,0,0,1,1,0,1,1
6710,1433,0,1,0,1,1,0,0,1,1,0,0,1,955,0,0,1,1,1,0,1,1,1,0,1,1
6711,1447,0,1,0,1,1,0,1,0,0,1,1,1,997,0,0,1,1,1,1,1,0,0,1,0,1
6712,1462,0,1,0,1,1,0,1,1,0,1,1,0,1055,0,1,0,0,0,0,0,1,1,1,1,1
6713,1457,0,1,0,1,1,0,1,1,0,0,0,1,1101,0,1,0,0,0,1,0,0,1,1,0,1
6714,1453,0,1,0,1,1,0,1,0,1,1,0,1,1159,0,1,0,0,1,0,0,0,0,1,1,1
6715,1438,0,1,0,1,1,0,0,1,1,1,1,0,1217,0,1,0,0,1,1,0,0,0,0,0,1
6716,1421,0,1,0,1,1,0,0,0,1,1,0,1,1279,0,1,0,0,1,1,1,1,1,1,1,1
6717,1393,0,1,0,1,0,1,1,1,0,0,0,1,1331,0,1,0,1,0,0,1,1,0,0,1,1
6718,1370,0,1,0,1,0,1,0,1,1,0,1,0,1393,0,1,0,1,0,1,1,1,0,0,0,1
6719,1336,0,1,0,1,0,0,1,1,1,0,0,0,1441,0,1,0,1,1,0,1,0,0,0,0,1
6720,1298,0,1,0,1,0,0,0,1,0,0,1,0,1481,0,1,0,1,1,1,0,0,1,0,0,1
6721,1262,0,1,0,0,1,1,1,0,1,1,1,0,1519,0,1,0,1,1,1,1,0,1,1,1,1
6722,1225,0,1,0,0,1,1,0,0,1,0,0,1,1549,0,1,1,0,0,0,0,0,1,1,0,1
6723,1185,0,1,0,0,1,0,1,0,0,0,0,1,1563,0,1,1,0,0,0,0,1,1,0,1,1
6724,1153,0,1,0,0,1,0,0,0,0,0,0,1,1575,0,1,1,0,0,0,1,0,0,1,1,1
6725,1123,0,1,0,0,0,1,1,0,0,0,1,1,1577,0,1,1,0,0,0,1,0,1,0,0,1
6726,1092,0,1,0,0,0,1,0,0,0,1,0,0,1563,0,1,1,0,0,0,0,1,1,0,1,1
6727,1067,0,1,0,0,0,0,1,0,1,0,1,1,1541,0,1,1,0,0,0,0,0,0,1,0,1
6728,1048,0,1,0,0,0,0,0,1,1,0,0,0,1511,0,1,0,1,1,1,1,0,0,1,1,1
6729,1037,0,1,0,0,0,0,0,0,1,1,0,1,1475,0,1,0,1,1,1,0,0,0,0,1,1
6730,1028,0,1,0,0,0,0,0,0,0,1,0,0,1425,0,1,0,1,1,0,0,1,0,0,0,1
6731,1029,0,1,0,0,0,0,0,0,0,1,0,1,1377,0,1,0,1,0,1,1,0,0,0,0,1
6732,1029,0,1,0,0,0,0,0,0,0,1,0,1,1315,0,1,0,1,0,0,1,0,0,0,1,1
6733,1042,0,1,0,0,0,0,0,1,0,0,1,0,1259,0,1,0,0,1,1,1,0,1,0,1,1
6734,1057,0,1,0,0,0,0,1,0,0,0,0,1,1195,0,1,0,0,1,0,1,0,1,0,1,1
6735,1083,0,1,0,0,0,0,1,1,1,0,1,1,1139,0,1,0,0,0,1,1,1,0,0,1,1
6736,1109,0,1,0,0,0,1,0,1,0,1,0,1,1083,0,1,0,0,0,0,1,1,1,0,1,1
6737,1149,0,1,0,0,0,1,1,1,1,1,0,1,1043,0,1,0,0,0,0,0,1,0,0,1,1
6738,1175,0,1,0,0,1,0,0,1,0,1,1,1,987,0,0,1,1,1,1,0,1,1,0,1,1
6739,1210,0,1,0,0,1,0,1,1,1,0,1,0,949,0,0,1,1,1,0,1,1,0,1,0,1
6740,1251,0,1,0,0,1,1,1,0,0,0,1,1,923,0,0,1,1,1,0,0,1,1,0,1,1
6741,1282,0,1,0,1,0,0,0,0,0,0,1,0,895,0,0,1,1,0,1,1,1,1,1,1,1
6742,1321,0,1,0,1,0,0,1,0,1,0,0,1,887,0,0,1,1,0,1,1,1,0,1,1,1
6743,1353,0,1,0,1,0,1,0,0,1,0,0,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6744,1385,0,1,0,1,0,1,1,0,1,0,0,1,897,0,0,1,1,1,0,0,0,0,0,0,1
6745,1408,0,1,0,1,1,0,0,0,0,0,0,0,915,0,0,1,1,1,0,0,1,0,0,1,1
6746,1428,0,1,0,1,1,0,0,1,0,1,0,0,943,0,0,1,1,1,0,1,0,1,1,1,1
6747,1444,0,1,0,1,1,0,1,0,0,1,0,0,981,0,0,1,1,1,1,0,1,0,1,0,1
6748,1454,0,1,0,1,1,0,1,0,1,1,1,0,1027,0,1,0,0,0,0,0,0,0,0,1,1
6749,1456,0,1,0,1,1,0,1,1,0,0,0,0,1077,0,1,0,0,0,0,1,1,0,1,0,1
6750,1455,0,1,0,1,1,0,1,0,1,1,1,1,1137,0,1,0,0,0,1,1,1,0,0,0,1
6751,1446,0,1,0,1,1,0,1,0,0,1,1,0,1197,0,1,0,0,1,0,1,0,1,1,0,1
6752,1430,0,1,0,1,1,0,0,1,0,1,1,0,1257,0,1,0,0,1,1,1,0,1,0,0,1
6753,1405,0,1,0,1,0,1,1,1,1,1,0,1,1313,0,1,0,1,0,0,1,0,0,0,0,1
6754,1378,0,1,0,1,0,1,1,0,0,0,1,0,1367,0,1,0,1,0,1,0,1,0,1,1,1
6755,1347,0,1,0,1,0,1,0,0,0,0,1,1,1421,0,1,0,1,1,0,0,0,1,1,0,1
6756,1317,0,1,0,1,0,0,1,0,0,1,0,1,1471,0,1,0,1,1,0,1,1,1,1,1,1
6757,1278,0,1,0,0,1,1,1,1,1,1,1,0,1509,0,1,0,1,1,1,1,0,0,1,0,1
6758,1240,0,1,0,0,1,1,0,1,1,0,0,0,1539,0,1,1,0,0,0,0,0,0,0,1,1
6759,1204,0,1,0,0,1,0,1,1,0,1,0,0,1563,0,1,1,0,0,0,0,1,1,0,1,1
6760,1166,0,1,0,0,1,0,0,0,1,1,1,0,1571,0,1,1,0,0,0,1,0,0,0,1,1
6761,1131,0,1,0,0,0,1,1,0,1,0,1,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
6762,1110,0,1,0,0,0,1,0,1,0,1,1,0,1575,0,1,1,0,0,0,1,0,0,1,1,1
6763,1078,0,1,0,0,0,0,1,1,0,1,1,0,1551,0,1,1,0,0,0,0,0,1,1,1,1
6764,1054,0,1,0,0,0,0,0,1,1,1,1,0,1519,0,1,0,1,1,1,1,0,1,1,1,1
6765,1041,0,1,0,0,0,0,0,1,0,0,0,1,1487,0,1,0,1,1,1,0,0,1,1,1,1
6766,1030,0,1,0,0,0,0,0,0,0,1,1,0,1441,0,1,0,1,1,0,1,0,0,0,0,1
6767,1026,0,1,0,0,0,0,0,0,0,0,1,0,1389,0,1,0,1,0,1,1,0,1,1,0,1
6768,1025,0,1,0,0,0,0,0,0,0,0,0,1,1331,0,1,0,1,0,0,1,1,0,0,1,1
6769,1037,0,1,0,0,0,0,0,0,1,1,0,1,1277,0,1,0,0,1,1,1,1,1,1,0,1
6770,1053,0,1,0,0,0,0,0,1,1,1,0,1,1217,0,1,0,0,1,1,0,0,0,0,0,1
6771,1073,0,1,0,0,0,0,1,1,0,0,0,1,1157,0,1,0,0,1,0,0,0,0,1,0,1
6772,1099,0,1,0,0,0,1,0,0,1,0,1,1,1101,0,1,0,0,0,1,0,0,1,1,0,1
6773,1130,0,1,0,0,0,1,1,0,1,0,1,0,1049,0,1,0,0,0,0,0,1,1,0,0,1
6774,1161,0,1,0,0,1,0,0,0,1,0,0,1,999,0,0,1,1,1,1,1,0,0,1,1,1
6775,1195,0,1,0,0,1,0,1,0,1,0,1,1,957,0,0,1,1,1,0,1,1,1,1,0,1
6776,1232,0,1,0,0,1,1,0,1,0,0,0,0,923,0,0,1,1,1,0,0,1,1,0,1,1
6777,1270,0,1,0,0,1,1,1,1,0,1,1,0,899,0,0,1,1,1,0,0,0,0,0,1,1
6778,1307,0,1,0,1,0,0,0,1,1,0,1,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6779,1345,0,1,0,1,0,1,0,0,0,0,0,1,885,0,0,1,1,0,1,1,1,0,1,0,1
6780,1373,0,1,0,1,0,1,0,1,1,1,0,1,889,0,0,1,1,0,1,1,1,1,0,0,1
6781,1398,0,1,0,1,0,1,1,1,0,1,1,0,901,0,0,1,1,1,0,0,0,0,1,0,1
6782,1420,0,1,0,1,1,0,0,0,1,1,0,0,927,0,0,1,1,1,0,0,1,1,1,1,1
6783,1439,0,1,0,1,1,0,0,1,1,1,1,1,963,0,0,1,1,1,1,0,0,0,0,1,1
6784,1452,0,1,0,1,1,0,1,0,1,1,0,0,1007,0,0,1,1,1,1,1,0,1,1,1,1
6785,1458,0,1,0,1,1,0,1,1,0,0,1,0,1057,0,1,0,0,0,0,1,0,0,0,0,1
6786,1456,0,1,0,1,1,0,1,1,0,0,0,0,1111,0,1,0,0,0,1,0,1,0,1,1,1
6787,1449,0,1,0,1,1,0,1,0,1,0,0,1,1169,0,1,0,0,1,0,0,1,0,0,0,1
6788,1432,0,1,0,1,1,0,0,1,1,0,0,0,1227,0,1,0,0,1,1,0,0,1,0,1,1
6789,1415,0,1,0,1,1,0,0,0,0,1,1,1,1289,0,1,0,1,0,0,0,0,1,0,0,1
6790,1385,0,1,0,1,0,1,1,0,1,0,0,1,1341,0,1,0,1,0,0,1,1,1,1,0,1
6791,1360,0,1,0,1,0,1,0,1,0,0,0,0,1401,0,1,0,1,0,1,1,1,1,0,0,1
6792,1325,0,1,0,1,0,0,1,0,1,1,0,1,1447,0,1,0,1,1,0,1,0,0,1,1,1
6793,1292,0,1,0,1,0,0,0,0,1,1,0,0,1493,0,1,0,1,1,1,0,1,0,1,0,1
6794,1252,0,1,0,0,1,1,1,0,0,1,0,0,1523,0,1,0,1,1,1,1,1,0,0,1,1
6795,1220,0,1,0,0,1,1,0,0,0,1,0,0,1555,0,1,1,0,0,0,0,1,0,0,1,1
6796,1178,0,1,0,0,1,0,0,1,1,0,1,0,1565,0,1,1,0,0,0,0,1,1,1,0,1
6797,1145,0,1,0,0,0,1,1,1,1,0,0,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
6798,1112,0,1,0,0,0,1,0,1,1,0,0,0,1567,0,1,1,0,0,0,0,1,1,1,1,1
6799,1086,0,1,0,0,0,0,1,1,1,1,1,0,1555,0,1,1,0,0,0,0,1,0,0,1,1
6800,1058,0,1,0,0,0,0,1,0,0,0,1,0,1525,0,1,0,1,1,1,1,1,0,1,0,1
6801,1043,0,1,0,0,0,0,0,1,0,0,1,1,1495,0,1,0,1,1,1,0,1,0,1,1,1
6802,1033,0,1,0,0,0,0,0,0,1,0,0,1,1457,0,1,0,1,1,0,1,1,0,0,0,1
6803,1026,0,1,0,0,0,0,0,0,0,0,1,0,1409,0,1,0,1,1,0,0,0,0,0,0,1
6804,1026,0,1,0,0,0,0,0,0,0,0,1,0,1355,0,1,0,1,0,1,0,0,1,0,1,1
6805,1033,0,1,0,0,0,0,0,0,1,0,0,1,1297,0,1,0,1,0,0,0,1,0,0,0,1
6806,1049,0,1,0,0,0,0,0,1,1,0,0,1,1241,0,1,0,0,1,1,0,1,1,0,0,1
6807,1064,0,1,0,0,0,0,1,0,1,0,0,0,1177,0,1,0,0,1,0,0,1,1,0,0,1
6808,1088,0,1,0,0,0,1,0,0,0,0,0,0,1119,0,1,0,0,0,1,0,1,1,1,1,1
6809,1118,0,1,0,0,0,1,0,1,1,1,1,0,1067,0,1,0,0,0,0,1,0,1,0,1,1
6810,1149,0,1,0,0,0,1,1,1,1,1,0,1,1015,0,0,1,1,1,1,1,1,0,1,1,1
6811,1184,0,1,0,0,1,0,1,0,0,0,0,0,971,0,0,1,1,1,1,0,0,1,0,1,1
6812,1222,0,1,0,0,1,1,0,0,0,1,1,0,939,0,0,1,1,1,0,1,0,1,0,1,1
6813,1255,0,1,0,0,1,1,1,0,0,1,1,1,905,0,0,1,1,1,0,0,0,1,0,0,1
6814,1293,0,1,0,1,0,0,0,0,1,1,0,1,887,0,0,1,1,0,1,1,1,0,1,1,1
6815,1330,0,1,0,1,0,0,1,1,0,0,1,0,883,0,0,1,1,0,1,1,1,0,0,1,1
6816,1361,0,1,0,1,0,1,0,1,0,0,0,1,883,0,0,1,1,0,1,1,1,0,0,1,1
6817,1385,0,1,0,1,0,1,1,0,1,0,0,1,891,0,0,1,1,0,1,1,1,1,0,1,1
6818,1415,0,1,0,1,1,0,0,0,0,1,1,1,919,0,0,1,1,1,0,0,1,0,1,1,1
6819,1432,0,1,0,1,1,0,0,1,1,0,0,0,947,0,0,1,1,1,0,1,1,0,0,1,1
6820,1447,0,1,0,1,1,0,1,0,0,1,1,1,991,0,0,1,1,1,1,0,1,1,1,1,1
6821,1454,0,1,0,1,1,0,1,0,1,1,1,0,1039,0,1,0,0,0,0,0,0,1,1,1,1
6822,1456,0,1,0,1,1,0,1,1,0,0,0,0,1091,0,1,0,0,0,1,0,0,0,0,1,1
6823,1454,0,1,0,1,1,0,1,0,1,1,1,0,1151,0,1,0,0,0,1,1,1,1,1,1,1
6824,1442,0,1,0,1,1,0,1,0,0,0,1,0,1211,0,1,0,0,1,0,1,1,1,0,1,1
6825,1419,0,1,0,1,1,0,0,0,1,0,1,1,1265,0,1,0,0,1,1,1,1,0,0,0,1
6826,1397,0,1,0,1,0,1,1,1,0,1,0,1,1325,0,1,0,1,0,0,1,0,1,1,0,1
6827,1368,0,1,0,1,0,1,0,1,1,0,0,0,1379,0,1,0,1,0,1,1,0,0,0,1,1
6828,1336,0,1,0,1,0,0,1,1,1,0,0,0,1429,0,1,0,1,1,0,0,1,0,1,0,1
6829,1304,0,1,0,1,0,0,0,1,1,0,0,0,1477,0,1,0,1,1,1,0,0,0,1,0,1
6830,1267,0,1,0,0,1,1,1,1,0,0,1,1,1517,0,1,0,1,1,1,1,0,1,1,0,1
6831,1232,0,1,0,0,1,1,0,1,0,0,0,0,1547,0,1,1,0,0,0,0,0,1,0,1,1
6832,1191,0,1,0,0,1,0,1,0,0,1,1,1,1561,0,1,1,0,0,0,0,1,1,0,0,1
6833,1156,0,1,0,0,1,0,0,0,0,1,0,0,1571,0,1,1,0,0,0,1,0,0,0,1,1
6834,1121,0,1,0,0,0,1,1,0,0,0,0,1,1569,0,1,1,0,0,0,1,0,0,0,0,1
6835,1094,0,1,0,0,0,1,0,0,0,1,1,0,1561,0,1,1,0,0,0,0,1,1,0,0,1
6836,1074,0,1,0,0,0,0,1,1,0,0,1,0,1545,0,1,1,0,0,0,0,0,1,0,0,1
6837,1051,0,1,0,0,0,0,0,1,1,0,1,1,1511,0,1,0,1,1,1,1,0,0,1,1,1
6838,1034,0,1,0,0,0,0,0,0,1,0,1,0,1471,0,1,0,1,1,0,1,1,1,1,1,1
6839,1025,0,1,0,0,0,0,0,0,0,0,0,1,1423,0,1,0,1,1,0,0,0,1,1,1,1
6840,1023,0,0,1,1,1,1,1,1,1,1,1,1,1373,0,1,0,1,0,1,0,1,1,1,0,1
6841,1027,0,1,0,0,0,0,0,0,0,0,1,1,1317,0,1,0,1,0,0,1,0,0,1,0,1
6842,1040,0,1,0,0,0,0,0,1,0,0,0,0,1259,0,1,0,0,1,1,1,0,1,0,1,1
6843,1056,0,1,0,0,0,0,1,0,0,0,0,0,1197,0,1,0,0,1,0,1,0,1,1,0,1
6844,1079,0,1,0,0,0,0,1,1,0,1,1,1,1141,0,1,0,0,0,1,1,1,0,1,0,1
6845,1107,0,1,0,0,0,1,0,1,0,0,1,1,1087,0,1,0,0,0,0,1,1,1,1,1,1
6846,1138,0,1,0,0,0,1,1,1,0,0,1,0,1035,0,1,0,0,0,0,0,0,1,0,1,1
6847,1171,0,1,0,0,1,0,0,1,0,0,1,1,989,0,0,1,1,1,1,0,1,1,1,0,1
