Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], v_square, i_square,
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
14108, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14109, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14110, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14111, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14112, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14113, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14114, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14115, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14116, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14117, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14118, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14119, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14120, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14121, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14122, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14123, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14124, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14125, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14126, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14127, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14128, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14129, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14130, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14131, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14132, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14133, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14134, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14135, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14136, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14137, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14138, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14139, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14140, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14141, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14142, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14143, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14144, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14145, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14146, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14147, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14148, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14149, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14150, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14151, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14152, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14153, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14154, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14155, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14156, 1309, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
14157, 1311, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14158, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14159, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14160, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14161, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14162, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14163, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14164, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14165, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14166, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14167, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14168, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14169, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14170, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14171, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14172, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14173, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14174, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14175, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14176, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14177, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14178, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14179, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14180, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14181, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14182, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14183, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14184, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14185, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14186, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14187, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14188, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14189, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14190, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14191, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14192, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14193, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14194, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14195, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14196, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14197, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14198, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14199, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14200, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14201, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14202, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14203, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14204, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14205, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14206, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1469, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1,
14207, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14208, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14209, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14210, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14211, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14212, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14213, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14214, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14215, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14216, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14217, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14218, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14219, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14220, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14221, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14222, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14223, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14224, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14225, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14226, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14227, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14228, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14229, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14230, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14231, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14232, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14233, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14234, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14235, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14236, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14237, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14238, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14239, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14240, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14241, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14242, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14243, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14244, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14245, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14246, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14247, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14248, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14249, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14250, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14251, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14252, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14253, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14254, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
14255, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1457, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1,
